 1395652806.999313961 , 000.00 004.73 007.45 010.19 022.51 000.00 007.59 004.43 
 1395652807.54175547 , 000.00 004.55 007.34 009.85 022.88 000.00 006.65 004.56 
 1395652807.149937867 , 000.00 004.26 007.39 009.77 022.84 000.00 007.12 004.36 
 1395652807.249737011 , 000.00 004.36 007.10 009.98 023.01 000.00 007.46 004.25 
 1395652807.349542858 , 000.00 004.36 007.13 009.87 022.37 000.00 007.11 004.50 
 1395652807.450215017 , 000.00 004.17 007.07 009.53 022.43 000.00 006.92 004.15 
 1395652807.499926578 , 000.00 004.50 007.08 010.28 022.54 000.00 006.82 004.25 
 1395652807.599728514 , 000.00 004.41 007.26 009.75 022.71 000.00 007.03 004.08 
 1395652807.699514807 , 000.00 004.25 007.25 009.71 022.54 000.00 007.00 004.70 
 1395652807.799304939 , 000.00 004.95 007.02 009.79 022.60 000.00 006.84 004.15 
 1395652807.900184528 , 000.00 004.56 007.21 009.99 000.00 000.00 007.12 004.18 
 1395652807.999815493 , 000.00 004.88 007.30 009.91 000.00 000.00 007.60 004.47 
 1395652808.99582162 , 000.00 004.61 007.32 009.95 023.34 000.00 007.38 004.39 
 1395652808.199428026 , 000.00 004.27 007.62 009.83 023.68 000.00 007.43 004.35 
 1395652808.250304470 , 000.00 004.54 007.06 009.78 022.44 000.00 007.61 004.19 
 1395652808.350141397 , 000.00 004.62 007.25 009.69 023.04 000.00 007.26 004.06 
 1395652808.449773064 , 000.00 004.92 006.96 009.62 023.05 000.00 007.48 004.47 
 1395652808.549547132 , 000.00 004.48 007.17 009.54 023.40 000.00 007.76 004.43 
 1395652808.649311216 , 000.00 004.63 007.10 009.63 022.93 000.00 007.52 004.23 
 1395652808.750179071 , 000.00 004.61 007.61 009.53 022.88 000.00 007.33 004.54 
 1395652808.799484851 , 000.00 004.82 007.11 009.67 023.07 000.00 007.75 004.41 
 1395652808.899251310 , 000.00 004.92 007.40 009.74 022.98 000.00 007.39 004.04 
 1395652808.999881211 , 000.00 004.41 007.00 009.66 022.78 000.00 007.60 004.27 
 1395652809.99682803 , 000.00 004.77 007.58 009.59 022.99 000.00 007.38 004.33 
 1395652809.199417972 , 000.00 004.47 007.21 009.76 022.87 000.00 007.64 004.28 
 1395652809.251674199 , 000.00 004.43 007.22 009.50 022.29 000.00 007.60 004.38 
 1395652809.349466383 , 000.00 004.81 007.25 009.66 023.11 000.00 007.29 004.04 
 1395652809.449480915 , 000.00 004.17 006.99 009.85 023.28 000.00 007.20 004.27 
 1395652809.549530929 , 000.00 004.62 007.38 009.77 023.66 000.00 007.37 004.19 
 1395652809.649350675 , 000.00 004.52 007.63 009.73 023.54 000.00 007.19 004.36 
 1395652809.750269795 , 000.00 004.50 007.28 009.71 023.16 000.00 007.43 004.28 
 1395652809.802176532 , 000.00 004.66 007.18 009.83 023.09 000.00 007.16 004.27 
 1395652809.899222676 , 000.00 004.48 007.41 009.87 022.61 000.00 007.34 004.47 
 1395652810.127893 , 000.00 004.64 007.34 009.78 023.40 000.00 007.13 004.36 
 1395652810.100242998 , 000.00 004.50 007.22 010.03 023.25 000.00 007.52 004.47 
 1395652810.199281083 , 000.00 004.92 006.84 009.69 023.38 000.00 007.31 004.06 
 1395652810.249871173 , 000.00 004.40 007.45 009.89 023.19 000.00 007.45 004.50 
 1395652810.349917555 , 000.00 004.65 007.40 009.86 023.27 000.00 007.20 004.25 
 1395652810.449732695 , 000.00 004.54 007.44 009.77 023.54 000.00 007.39 004.51 
 1395652810.549785009 , 000.00 004.68 007.56 009.85 023.36 000.00 007.47 004.41 
 1395652810.649846971 , 000.00 004.58 007.49 009.75 022.99 000.00 007.72 004.46 
 1395652810.749891466 , 000.00 004.73 007.52 009.83 023.01 000.00 007.26 004.33 
 1395652810.799392451 , 000.00 004.87 007.32 009.96 023.38 000.00 007.13 004.51 
 1395652810.899432758 , 000.00 004.38 007.26 009.82 022.90 000.00 007.35 004.41 
 1395652810.999266053 , 000.00 004.82 007.24 009.91 023.15 000.00 007.28 004.56 
 1395652811.99310200 , 000.00 004.50 007.29 009.96 023.32 000.00 007.12 004.23 
 1395652811.152174114 , 000.00 004.47 007.50 009.73 023.11 000.00 007.07 004.56 
 1395652811.249260624 , 000.00 004.74 007.21 009.64 023.24 000.00 007.11 004.31 
 1395652811.349332567 , 000.00 004.32 007.15 009.75 024.70 000.00 007.03 004.31 
 1395652811.449405769 , 000.00 004.33 007.26 009.71 023.42 000.00 007.44 004.68 
 1395652811.549478898 , 000.00 004.79 007.34 009.75 023.39 000.00 007.08 004.43 
 1395652811.649607621 , 000.00 004.95 007.08 009.70 023.30 000.00 007.13 004.30 
 1395652811.700186121 , 000.00 004.86 007.35 009.84 022.87 000.00 007.35 004.74 
 1395652811.799195011 , 000.00 004.86 006.91 009.76 023.71 000.00 007.25 004.75 
 1395652811.900064470 , 000.00 004.47 007.58 009.71 023.13 000.00 007.11 004.24 
 1395652812.244624694 , 000.00 004.61 007.24 009.68 023.31 000.00 007.42 004.47 
 1395652812.345795174 , 000.00 004.24 007.38 009.75 022.49 000.00 006.92 004.43 
 1395652812.445822417 , 000.00 004.59 007.48 009.85 022.54 000.00 007.13 004.32 
 1395652812.544790870 , 000.00 004.81 007.16 009.69 023.32 000.00 007.19 004.04 
 1395652812.644784592 , 000.00 004.84 007.35 009.58 000.00 000.00 007.53 004.89 
 1395652812.744778034 , 000.00 004.57 007.24 009.76 023.10 000.00 007.48 004.87 
 1395652812.844771826 , 000.00 004.36 007.11 009.75 022.55 000.00 006.80 004.40 
 1395652812.899924926 , 000.00 004.59 007.06 010.32 023.07 000.00 006.94 004.42 
