 1395652550.239779312 , 008.42 007.48 005.12 006.70 000.00 000.00 007.33 009.09 
 1395652550.340008119 , 008.26 007.52 005.07 006.74 000.00 000.00 007.48 008.80 
 1395652550.389541026 , 008.63 007.62 005.15 006.88 000.00 000.00 007.28 008.94 
 1395652550.489659827 , 008.39 007.37 004.91 006.67 000.00 000.00 007.11 008.79 
 1395652550.589804195 , 008.15 007.38 004.97 006.75 000.00 000.00 007.19 008.77 
 1395652550.689816710 , 008.07 007.35 004.42 006.80 000.00 000.00 007.53 008.80 
 1395652550.789881105 , 008.34 007.55 005.18 006.76 000.00 000.00 007.20 008.84 
 1395652550.843380300 , 008.51 007.57 004.87 006.70 000.00 000.00 007.25 008.85 
 1395652550.939406127 , 008.21 007.81 004.91 006.84 000.00 000.00 007.30 008.89 
 1395652551.39445526 , 008.35 007.45 005.28 006.84 000.00 000.00 007.40 008.75 
 1395652551.139482619 , 008.28 007.48 005.24 006.75 000.00 000.00 007.15 009.04 
 1395652551.239524250 , 008.34 007.49 004.98 006.96 000.00 000.00 007.11 009.12 
 1395652551.290146470 , 008.27 007.52 005.11 006.73 000.00 000.00 007.26 008.84 
 1395652551.389247062 , 008.38 007.61 004.89 007.03 000.00 000.00 007.53 008.79 
 1395652551.489314955 , 008.43 007.65 004.92 006.95 000.00 000.00 007.70 008.82 
 1395652551.589435653 , 008.29 007.46 005.51 006.90 000.00 000.00 007.25 009.00 
 1395652551.926747743 , 008.24 007.35 005.03 006.83 000.00 000.00 007.33 008.76 
 1395652551.977307315 , 008.35 007.72 004.74 006.85 000.00 000.00 007.34 008.80 
 1395652552.27740756 , 008.41 007.58 004.95 006.80 000.00 000.00 007.36 008.80 
 1395652552.177818289 , 008.36 007.46 005.14 006.78 000.00 000.00 000.00 008.67 
 1395652552.227174214 , 008.14 007.47 004.92 006.98 000.00 000.00 007.34 008.89 
 1395652552.327813197 , 008.16 007.80 005.18 007.03 000.00 000.00 007.01 008.96 
 1395652552.427800776 , 008.39 007.42 004.69 006.89 000.00 000.00 007.03 008.86 
 1395652552.527734716 , 008.30 007.66 004.93 006.79 000.00 000.00 007.12 008.76 
 1395652552.580140893 , 008.55 007.35 005.11 006.86 000.00 000.00 007.16 008.99 
 1395652552.677869724 , 008.37 007.45 004.84 007.01 000.00 000.00 007.10 008.91 
 1395652552.777724469 , 008.27 007.54 004.88 006.89 000.00 000.00 007.31 008.89 
 1395652552.877469197 , 008.54 007.66 004.86 006.98 000.00 000.00 007.13 008.94 
 1395652552.977130196 , 008.38 007.51 005.07 007.08 000.00 000.00 007.28 008.89 
 1395652553.76900495 , 008.20 007.54 005.07 006.83 000.00 000.00 000.00 009.03 
 1395652553.177679796 , 008.21 007.47 005.33 006.98 000.00 000.00 007.31 008.75 
 1395652553.277573502 , 008.33 007.48 005.02 006.69 000.00 000.00 007.35 008.91 
 1395652553.327941012 , 008.42 007.19 005.19 007.08 000.00 000.00 007.40 008.72 
 1395652553.427563526 , 008.19 007.36 004.67 006.73 000.00 000.00 007.12 008.86 
 1395652553.527471344 , 008.47 007.40 004.73 006.83 000.00 000.00 007.09 008.73 
 1395652553.627243316 , 008.34 007.61 004.92 007.12 000.00 000.00 007.07 008.88 
 1395652553.679381793 , 008.42 007.57 004.87 006.98 000.00 000.00 007.35 008.90 
 1395652553.777258624 , 008.27 007.61 005.02 006.99 000.00 000.00 007.21 008.98 
 1395652553.876922063 , 008.36 007.17 005.28 006.79 000.00 000.00 007.24 008.87 
 1395652553.977708553 , 008.39 007.44 004.77 006.80 000.00 000.00 007.24 008.81 
 1395652554.77497988 , 008.42 007.62 005.13 006.71 000.00 000.00 007.67 008.75 
 1395652554.177258094 , 008.39 007.35 005.29 006.99 000.00 000.00 007.25 008.91 
 1395652554.227593054 , 008.57 007.47 004.79 006.94 000.00 000.00 007.35 008.94 
 1395652554.327367684 , 008.39 007.36 004.82 006.75 000.00 000.00 007.16 008.80 
 1395652554.426986918 , 008.21 007.44 004.83 006.93 000.00 000.00 007.31 008.90 
 1395652554.527939490 , 008.46 007.62 004.78 006.74 000.00 000.00 007.25 008.94 
 1395652554.627787243 , 008.25 007.67 004.72 006.87 000.00 000.00 007.30 008.81 
 1395652554.727820212 , 008.58 007.21 005.24 007.08 000.00 000.00 007.07 008.72 
 1395652554.777152254 , 008.49 007.47 005.06 006.86 000.00 000.00 007.31 008.75 
 1395652554.877898100 , 008.47 007.74 004.97 006.85 000.00 000.00 007.11 008.90 
 1395652554.977736700 , 008.39 007.18 004.92 006.78 000.00 000.00 007.17 008.98 
 1395652555.77690542 , 008.21 007.25 005.20 006.71 000.00 000.00 007.52 009.15 
 1395652555.126992066 , 008.46 007.67 004.78 006.95 000.00 000.00 007.35 008.98 
 1395652555.227920751 , 008.49 007.54 004.72 006.93 000.00 000.00 007.12 009.01 
