 1395652471.481869796 , 000.00 007.60 004.87 008.39 025.28 000.00 004.97 006.90 
 1395652471.579746913 , 000.00 007.47 005.11 008.40 025.85 012.92 004.75 006.78 
 1395652471.678627577 , 000.00 007.75 005.15 008.58 027.97 012.75 005.05 006.84 
 1395652471.729219269 , 010.85 007.71 004.78 008.58 000.00 012.85 004.91 006.46 
 1395652471.829112140 , 011.05 007.53 005.12 008.40 026.94 000.00 004.58 006.82 
 1395652471.878390472 , 010.74 007.24 004.82 008.48 026.92 012.55 005.16 006.94 
 1395652471.928978478 , 010.45 007.40 005.27 008.36 026.62 012.72 005.20 006.42 
 1395652471.980482436 , 010.45 007.08 004.77 008.24 027.39 012.77 005.47 006.78 
 1395652472.78270087 , 010.08 007.84 004.43 008.54 026.17 012.73 005.16 006.93 
 1395652472.128862550 , 010.08 007.60 004.66 008.33 025.32 013.10 005.33 006.80 
 1395652472.179198214 , 011.21 007.47 004.77 008.54 023.83 012.77 005.05 006.76 
 1395652472.228819886 , 010.15 007.08 004.93 008.47 000.00 012.69 004.79 006.50 
 1395652472.328601636 , 000.00 007.34 004.77 008.46 022.45 012.49 004.87 007.02 
 1395652472.378933801 , 010.63 007.88 004.78 008.44 023.39 012.55 004.45 006.67 
 1395652472.428439820 , 010.35 007.28 005.17 008.52 023.22 012.74 005.11 007.07 
 1395652472.478795458 , 010.60 007.44 004.97 008.74 020.60 012.44 005.19 006.54 
 1395652472.578560239 , 010.88 007.79 004.90 008.39 022.04 013.06 005.33 006.88 
 1395652472.629150050 , 011.23 007.54 004.78 008.46 023.28 013.16 004.68 006.78 
 1395652472.678483764 , 000.00 007.52 004.58 008.61 022.76 012.95 004.97 006.61 
 1395652472.729064504 , 010.96 007.71 005.02 008.59 023.23 012.83 005.00 006.73 
 1395652472.780858312 , 010.80 007.93 004.78 008.67 023.81 013.00 005.42 006.79 
 1395652472.878622911 , 010.32 007.46 004.98 008.58 023.70 013.02 004.92 006.94 
 1395652472.929209790 , 000.00 007.76 005.00 008.48 025.06 012.73 004.88 006.97 
 1395652472.979733255 , 011.60 008.07 004.70 008.52 023.10 012.55 005.09 006.59 
 1395652473.78575354 , 011.13 007.77 005.01 008.68 022.80 012.62 005.13 006.80 
 1395652473.129167969 , 010.89 007.92 004.86 008.47 023.52 012.91 005.12 006.92 
 1395652473.178495885 , 010.75 007.88 004.68 008.45 025.09 012.58 004.92 006.62 
 1395652473.229081789 , 000.00 007.54 004.87 008.45 026.23 012.81 005.13 006.88 
 1395652473.279482889 , 011.05 007.65 004.81 008.60 026.26 012.75 004.90 006.93 
 1395652473.379296425 , 000.00 007.52 005.00 008.50 024.95 012.88 004.95 006.71 
 1395652473.428877793 , 010.94 007.67 004.49 008.48 025.96 012.81 005.10 006.69 
 1395652473.479183571 , 011.23 008.00 004.75 008.43 026.95 012.67 004.63 006.73 
 1395652473.528764168 , 011.46 007.95 004.88 008.27 026.48 012.63 005.32 006.78 
 1395652473.581358645 , 010.85 007.96 004.83 008.31 027.19 012.91 004.86 006.65 
 1395652473.678322088 , 000.00 008.13 004.91 008.68 029.89 012.63 004.97 006.72 
 1395652473.728905475 , 011.21 007.94 004.87 008.63 029.53 012.78 004.99 006.83 
 1395652473.778422180 , 012.04 008.22 005.21 008.57 029.83 012.82 005.11 006.77 
 1395652473.829038880 , 011.06 007.48 004.71 008.46 029.70 012.73 005.25 006.67 
 1395652473.929091688 , 010.58 007.71 004.84 008.30 028.19 012.87 004.87 006.65 
 1395652473.978609361 , 011.21 007.65 004.88 008.56 029.14 012.75 005.49 007.01 
 1395652474.29192403 , 000.00 007.65 004.75 008.52 029.40 012.82 004.91 006.56 
 1395652474.129160282 , 009.99 007.85 004.81 008.51 028.20 013.32 004.86 006.90 
 1395652474.178757030 , 010.32 007.76 004.63 008.54 026.96 012.76 005.05 007.04 
 1395652474.229347178 , 009.80 007.84 005.15 008.48 026.82 012.59 004.94 006.88 
 1395652474.278703810 , 010.44 007.61 004.50 008.57 026.76 013.33 004.96 006.80 
 1395652474.332736451 , 000.00 007.79 004.69 008.59 026.57 013.27 005.43 006.62 
 1395652474.428493666 , 010.48 007.71 004.81 008.57 027.34 013.24 005.23 007.14 
 1395652474.478764794 , 009.98 007.58 004.92 008.59 027.10 013.43 004.81 007.26 
 1395652474.529348745 , 011.21 007.64 004.87 008.51 027.14 012.80 005.25 006.60 
 1395652474.579004221 , 010.64 007.80 004.83 008.35 027.82 013.07 004.72 006.79 
 1395652474.628357560 , 011.31 007.66 004.69 008.71 027.26 013.34 004.92 007.24 
 1395652474.681484984 , 010.33 007.85 005.00 008.59 027.08 012.98 005.07 006.62 
 1395652474.778383837 , 010.34 007.63 005.09 008.48 027.05 013.11 004.70 006.79 
 1395652474.828815598 , 011.02 007.70 004.88 008.44 027.49 013.29 005.03 006.63 
 1395652474.878341032 , 000.00 007.67 005.05 008.53 027.43 013.01 005.33 006.52 
 1395652474.928797171 , 011.06 007.48 005.09 008.38 027.33 012.99 004.86 006.89 
 1395652475.28685703 , 010.73 007.56 004.75 008.71 027.72 013.00 005.41 007.02 
 1395652475.79303034 , 000.00 007.71 004.68 008.57 026.61 013.10 004.98 006.75 
