 1395652855.919758385 , 005.71 004.42 008.16 008.24 000.00 010.95 010.11 006.95 
 1395652856.14631764 , 005.83 004.60 008.41 007.98 000.00 010.92 010.04 006.47 
 1395652856.114392913 , 005.53 004.60 007.95 008.21 000.00 010.74 010.15 007.12 
 1395652856.163798849 , 005.12 004.17 008.04 008.50 000.00 011.24 010.28 006.78 
 1395652856.214562568 , 005.73 004.27 008.21 008.07 000.00 010.71 010.22 006.98 
 1395652856.314194510 , 006.01 004.56 007.67 007.94 000.00 010.52 010.42 007.01 
 1395652856.369446854 , 005.46 004.33 008.26 008.36 000.00 010.66 010.42 006.97 
 1395652856.464131803 , 005.78 003.99 007.95 008.17 000.00 010.70 010.17 006.67 
 1395652856.517307556 , 005.65 004.64 008.06 008.17 000.00 010.89 010.09 006.93 
 1395652856.614067768 , 005.91 004.41 008.17 007.95 000.00 010.45 009.93 007.15 
 1395652856.713745109 , 005.87 004.33 007.75 008.46 000.00 000.00 009.71 007.06 
 1395652856.764218075 , 005.66 004.09 007.99 008.21 000.00 010.96 009.87 006.89 
 1395652856.863851000 , 005.84 004.12 008.07 007.85 000.00 010.99 009.87 006.70 
 1395652856.916058404 , 005.84 004.09 008.03 007.71 000.00 010.86 010.08 006.79 
 1395652857.14787791 , 005.97 004.31 008.10 008.36 000.00 010.73 010.21 007.39 
 1395652857.64239468 , 005.55 004.18 007.65 008.09 010.77 010.87 010.19 007.00 
 1395652857.114569265 , 005.89 004.00 007.58 008.24 010.56 010.59 010.04 007.39 
 1395652857.214181649 , 005.43 004.36 007.94 008.26 000.00 010.77 010.26 006.75 
 1395652857.264630875 , 005.70 004.23 007.69 008.03 010.53 011.22 010.18 007.08 
 1395652857.313958445 , 005.65 004.51 008.20 007.94 000.00 010.70 009.95 007.12 
 1395652857.414657636 , 005.53 004.55 007.99 008.34 000.00 011.70 009.88 007.33 
 1395652857.464107847 , 005.73 004.27 008.29 008.25 000.00 010.70 009.93 007.34 
 1395652857.563730082 , 005.52 004.06 008.15 008.12 000.00 011.01 009.80 007.37 
 1395652857.614048422 , 005.48 004.25 007.75 007.90 000.00 011.02 010.13 007.25 
 1395652857.714739439 , 005.34 004.32 008.16 008.22 000.00 011.12 009.89 007.29 
 1395652857.764186367 , 005.73 004.23 007.77 008.21 009.96 010.87 010.00 006.84 
 1395652857.814514554 , 005.52 004.60 008.01 007.97 011.82 010.95 009.94 007.08 
 1395652857.914130647 , 005.27 003.88 008.12 008.08 000.00 011.45 009.96 007.11 
 1395652857.964584058 , 005.71 004.37 008.17 008.19 000.00 011.40 009.89 007.74 
 1395652858.64268872 , 005.59 004.06 008.13 008.02 000.00 011.11 009.95 007.26 
 1395652858.114572407 , 005.66 004.50 008.19 007.93 000.00 011.15 010.05 007.27 
 1395652858.167185032 , 005.71 004.31 007.99 008.21 000.00 011.04 009.78 007.33 
 1395652858.263806680 , 005.47 004.68 007.76 008.09 000.00 011.15 010.06 007.21 
 1395652858.364571378 , 005.59 004.18 007.66 008.30 000.00 011.10 009.90 007.05 
 1395652858.413874436 , 005.64 004.23 008.04 007.92 000.00 010.80 009.99 007.11 
 1395652858.464316739 , 005.41 004.09 007.91 008.20 011.64 010.95 009.94 007.25 
 1395652858.563864527 , 005.66 004.64 007.93 008.17 000.00 010.67 010.16 007.07 
 1395652858.614166105 , 005.55 004.28 007.84 008.33 011.72 010.86 010.03 007.05 
 1395652858.667809169 , 005.50 003.85 008.36 008.07 010.59 010.63 000.00 007.16 
 1395652858.764489480 , 005.51 004.59 007.92 008.25 010.54 010.78 009.91 007.60 
 1395652858.814787636 , 005.30 004.52 008.36 008.11 010.97 011.18 010.05 007.26 
 1395652858.864206909 , 005.96 004.11 008.42 008.41 010.91 011.01 010.17 007.06 
 1395652858.914507719 , 005.45 004.43 007.99 008.29 010.64 011.24 010.01 007.09 
 1395652859.14404222 , 005.62 004.08 007.94 008.06 010.57 011.10 010.04 007.33 
 1395652859.63754560 , 005.18 004.57 007.93 007.97 010.98 010.65 010.09 007.02 
 1395652859.114367978 , 005.37 004.14 007.79 008.15 014.07 010.67 009.96 007.10 
 1395652859.164787590 , 005.55 004.50 007.93 007.94 011.54 010.97 009.83 006.91 
 1395652859.264754283 , 005.50 004.27 007.79 008.11 011.01 011.24 009.99 007.03 
 1395652859.314367085 , 005.73 004.63 008.29 007.98 011.50 011.08 009.71 006.93 
 1395652859.364789702 , 000.00 004.31 008.52 008.27 010.89 010.92 009.82 007.59 
 1395652859.414403270 , 005.62 004.04 008.03 007.88 012.25 011.28 009.80 007.07 
 1395652859.463814023 , 005.85 004.63 008.07 007.88 010.27 011.52 009.91 007.17 
 1395652859.514459782 , 006.03 004.32 008.08 008.53 011.07 011.32 010.00 007.31 
 1395652859.614354395 , 005.42 004.15 008.46 008.32 010.98 011.40 009.83 007.11 
 1395652859.664785739 , 005.45 004.20 008.19 008.04 011.86 011.36 009.93 007.07 
 1395652859.714232952 , 005.38 004.18 008.03 008.40 011.05 011.17 009.83 007.48 
 1395652859.764669530 , 005.57 004.54 008.63 008.16 010.21 011.51 009.92 007.38 
 1395652859.818935300 , 005.48 004.05 008.15 008.00 000.00 011.36 009.94 007.33 
 1395652859.913831589 , 005.86 004.36 007.81 008.03 000.00 011.12 010.12 007.12 
 1395652859.966809622 , 005.20 004.17 008.15 008.09 012.86 011.35 009.89 007.21 
 1395652860.64751892 , 005.45 004.50 008.16 008.12 011.98 011.48 010.08 007.21 
 1395652860.114364979 , 005.63 004.44 007.84 007.95 000.00 011.39 009.99 007.36 
